#FamilyID	pvalue	Significant at 0.05
OG0006063	0.999	n
OG0006064	0.999	n
OG0006065	0.999	n
OG0006066	0.296	n
OG0006067	0.999	n
OG0006068	0.999	n
OG0006069	0.999	n
OG0006071	0.008	y
OG0006072	0.999	n
OG0006073	0.999	n
OG0006075	0.999	n
OG0006076	0.999	n
OG0006077	0.999	n
OG0006080	0.999	n
OG0006081	0.999	n
OG0006082	0.999	n
OG0006083	0.999	n
OG0006084	0.999	n
OG0006086	0.999	n
OG0006087	0.999	n
OG0006088	0.999	n
OG0006089	0.999	n
OG0006090	0.999	n
OG0006091	0.999	n
OG0006092	0.999	n
OG0006093	0.999	n
OG0006094	0.999	n
OG0006095	0.999	n
OG0006096	0.999	n
OG0006098	0.999	n
OG0006099	0.999	n
OG0006101	0.999	n
OG0006102	0.999	n
OG0006103	0.999	n
OG0006104	0.186	n
OG0006105	0.186	n
OG0006106	0.999	n
OG0006107	0.999	n
OG0006108	0.999	n
OG0006109	0.999	n
OG0006110	0.999	n
OG0006111	0.999	n
OG0006112	0.999	n
OG0006113	0.999	n
OG0006114	0.999	n
OG0006115	0.123	n
OG0006117	0.999	n
OG0006118	0.999	n
OG0006119	0.123	n
OG0006120	0.999	n
OG0006121	0.999	n
OG0006122	0.999	n
OG0006123	0.999	n
OG0006124	0.999	n
OG0006125	0.999	n
OG0006126	0.999	n
OG0006127	0.999	n
OG0006128	0.999	n
OG0006129	0.999	n
OG0006130	0.999	n
OG0006131	0.186	n
OG0006132	0.186	n
OG0006134	0.999	n
OG0006135	0.186	n
OG0006136	0.999	n
OG0006137	0.999	n
OG0006138	0.999	n
OG0006139	0.999	n
OG0006140	0.999	n
OG0006141	0	y
OG0006142	0.008	y
OG0006143	0.186	n
OG0006144	0.999	n
OG0006145	0.999	n
OG0006146	0.999	n
OG0006147	0.999	n
OG0006149	0.999	n
OG0006150	0.999	n
OG0006151	0.999	n
OG0006152	0.999	n
OG0006154	0.191	n
OG0006156	0.999	n
OG0006157	0.999	n
OG0006158	0.999	n
OG0006159	0.999	n
OG0006160	0.999	n
OG0006161	0.999	n
OG0006162	0.999	n
OG0006163	0.999	n
OG0006164	0.999	n
OG0006165	0.999	n
OG0006166	0.999	n
OG0006167	0.999	n
OG0006168	0.999	n
OG0006169	0.999	n
OG0006170	0.999	n
OG0006171	0.999	n
OG0006172	0.999	n
OG0006173	0.999	n
OG0006174	0.999	n
OG0006175	0.999	n
OG0006176	0.999	n
OG0006177	0.999	n
OG0006178	0.999	n
OG0006179	0.999	n
OG0006180	0.999	n
OG0006181	0.123	n
OG0006182	0.999	n
OG0006183	0.999	n
OG0006184	0.999	n
OG0006185	0.999	n
OG0006186	0.999	n
OG0006188	0.999	n
OG0006189	0.999	n
OG0006190	0.999	n
OG0006191	0.999	n
OG0006192	0.999	n
OG0006193	0.999	n
OG0006194	0.999	n
OG0006195	0.999	n
OG0006196	0.999	n
OG0006198	0.999	n
OG0006199	0.999	n
OG0006200	0.999	n
OG0006201	0.999	n
OG0006203	0.999	n
OG0006204	0.999	n
OG0006205	0.999	n
OG0006206	0.999	n
OG0006207	0.999	n
OG0006208	0.999	n
OG0006209	0.999	n
OG0006210	0.999	n
OG0006211	0.999	n
OG0006212	0.999	n
OG0006213	0.999	n
OG0006214	0.999	n
OG0006215	0.999	n
OG0006216	0.999	n
OG0006217	0.999	n
OG0006218	0.186	n
OG0006219	0.999	n
OG0006220	0.999	n
OG0006221	0.999	n
OG0006222	0.999	n
OG0006224	0.999	n
OG0006225	0.186	n
OG0006227	0.999	n
OG0006228	0.999	n
OG0006229	0.999	n
OG0006230	0.123	n
OG0006231	0.123	n
OG0006232	0.123	n
OG0006233	0.008	y
OG0006235	0.999	n
OG0006238	0.999	n
OG0006239	0.999	n
OG0006240	0.999	n
OG0006241	0.999	n
OG0006242	0.999	n
OG0006243	0.999	n
OG0006244	0.999	n
OG0006245	0.999	n
OG0006246	0.999	n
OG0006247	0.999	n
OG0006248	0.999	n
OG0006249	0.999	n
OG0006250	0.999	n
OG0006251	0.999	n
OG0006252	0.999	n
OG0006253	0.999	n
OG0006254	0.999	n
OG0006255	0.999	n
OG0006256	0.999	n
OG0006257	0.186	n
OG0006258	0.999	n
OG0006259	0.999	n
OG0006260	0.999	n
OG0006261	0.999	n
OG0006262	0.999	n
OG0006263	0.999	n
OG0006264	0.999	n
OG0006265	0.999	n
OG0006266	0.999	n
OG0006267	0.191	n
OG0006268	0.999	n
OG0006269	0.999	n
OG0006271	0.999	n
OG0006274	0.999	n
OG0006275	0.191	n
OG0006277	0.191	n
OG0006278	0.115	n
OG0006279	0.191	n
OG0006281	0.999	n
OG0006282	0.999	n
OG0006283	0.999	n
OG0006284	0.999	n
OG0006285	0.999	n
OG0006286	0.999	n
OG0006287	0.999	n
OG0006288	0.999	n
OG0006289	0.999	n
OG0006290	0.999	n
OG0006291	0.999	n
OG0006292	0.999	n
OG0006293	0.999	n
OG0006294	0.999	n
OG0006297	0.999	n
OG0006298	0.999	n
OG0006299	0.999	n
OG0006300	0.999	n
OG0006301	0.999	n
OG0006302	0.999	n
OG0006303	0.999	n
OG0006304	0.999	n
OG0006305	0.999	n
OG0006306	0.999	n
OG0006307	0.999	n
OG0006308	0.999	n
OG0006309	0.999	n
OG0006310	0.999	n
OG0006311	0.999	n
OG0006312	0.999	n
OG0006313	0.999	n
OG0006314	0.999	n
OG0006315	0.999	n
OG0006316	0.999	n
OG0006317	0.999	n
OG0006318	0.999	n
OG0006319	0.999	n
OG0006320	0.999	n
OG0006321	0.999	n
OG0006322	0.999	n
OG0006323	0.999	n
OG0006324	0.999	n
OG0006325	0.999	n
OG0006326	0.999	n
OG0006327	0.999	n
OG0006328	0.999	n
OG0006330	0.999	n
OG0006331	0.999	n
OG0006332	0.999	n
OG0006333	0.999	n
OG0006334	0.999	n
OG0006335	0.999	n
OG0006336	0.999	n
OG0006338	0.999	n
OG0006339	0.999	n
OG0006343	0.999	n
OG0006344	0.999	n
OG0006345	0.999	n
OG0006346	0.999	n
OG0006347	0.999	n
OG0006348	0.999	n
OG0006349	0.999	n
OG0006350	0.999	n
OG0006351	0.999	n
OG0006352	0.999	n
OG0006353	0.999	n
OG0006354	0.999	n
OG0006355	0.123	n
OG0006356	0.999	n
OG0006357	0.999	n
OG0006358	0.999	n
OG0006359	0.999	n
OG0006360	0.999	n
OG0006361	0.999	n
OG0006362	0.999	n
OG0006364	0.999	n
OG0006365	0.999	n
OG0006366	0.999	n
OG0006367	0.999	n
OG0006368	0.999	n
OG0006369	0.999	n
OG0006370	0.999	n
OG0006371	0.999	n
OG0006372	0.999	n
OG0006374	0.999	n
OG0006375	0.999	n
OG0006376	0.999	n
OG0006377	0.999	n
OG0006378	0.999	n
OG0006379	0.999	n
OG0006380	0.999	n
OG0006381	0.999	n
OG0006382	0.999	n
OG0006383	0.999	n
OG0006384	0.999	n
OG0006386	0.999	n
OG0006387	0.999	n
OG0006388	0.999	n
OG0006389	0.999	n
OG0006390	0.999	n
OG0006391	0.999	n
OG0006392	0.186	n
OG0006393	0.999	n
OG0006394	0.999	n
OG0006395	0.999	n
OG0006396	0.999	n
OG0006397	0.999	n
OG0006398	0.999	n
OG0006399	0.999	n
OG0006400	0.999	n
OG0006401	0.999	n
OG0006402	0.999	n
OG0006403	0.999	n
OG0006404	0.999	n
OG0006405	0.999	n
OG0006406	0.999	n
OG0006409	0.999	n
OG0006410	0.999	n
OG0006411	0.999	n
OG0006412	0.999	n
OG0006413	0.999	n
OG0006414	0.999	n
OG0006415	0.999	n
OG0006416	0.999	n
OG0006417	0.999	n
OG0006418	0.999	n
OG0006419	0.008	y
OG0006420	0.999	n
OG0006421	0.999	n
OG0006422	0.999	n
OG0006423	0.999	n
OG0006424	0.999	n
OG0006425	0.999	n
OG0006426	0.191	n
OG0006427	0.296	n
OG0006428	0.999	n
OG0006429	0.999	n
OG0006430	0.999	n
OG0006431	0.999	n
OG0006432	0.186	n
OG0006433	0.999	n
OG0006434	0.999	n
OG0006435	0.999	n
OG0006436	0.999	n
OG0006437	0.999	n
OG0006438	0.999	n
OG0006439	0.191	n
OG0006440	0.999	n
OG0006441	0.999	n
OG0006442	0.999	n
OG0006443	0.999	n
OG0006444	0.189	n
OG0006445	0.999	n
OG0006446	0.999	n
OG0006447	0.999	n
OG0006448	0.999	n
OG0006449	0.999	n
OG0006450	0.999	n
OG0006451	0.186	n
OG0006452	0.186	n
OG0006453	0.999	n
OG0006454	0.999	n
OG0006455	0.999	n
OG0006456	0.999	n
OG0006457	0.186	n
OG0006458	0.999	n
OG0006459	0.999	n
OG0006461	0.999	n
OG0006462	0.999	n
OG0006463	0.999	n
OG0006464	0.999	n
OG0006465	0.999	n
OG0006466	0.999	n
OG0006467	0.999	n
OG0006468	0.999	n
OG0006469	0.999	n
OG0006471	0.999	n
OG0006472	0.999	n
OG0006473	0.999	n
OG0006474	0.999	n
OG0006475	0.999	n
OG0006476	0.999	n
OG0006477	0.999	n
OG0006478	0.999	n
OG0006479	0.999	n
OG0006480	0.999	n
OG0006481	0.999	n
OG0006482	0.999	n
OG0006483	0.999	n
OG0006484	0.999	n
OG0006485	0.999	n
OG0006486	0.999	n
OG0006488	0.999	n
OG0006489	0.999	n
OG0006490	0.999	n
OG0006491	0.999	n
OG0006492	0.999	n
OG0006493	0.999	n
OG0006494	0.999	n
OG0006495	0.999	n
OG0006496	0.999	n
OG0006497	0.999	n
OG0006498	0.999	n
OG0006499	0.999	n
OG0006500	0.999	n
OG0006501	0.999	n
OG0006502	0.999	n
OG0006503	0.999	n
OG0006504	0.999	n
OG0006505	0.999	n
OG0006506	0.999	n
OG0006507	0.999	n
OG0006509	0.999	n
OG0006511	0.999	n
OG0006513	0.999	n
OG0006514	0.999	n
OG0006515	0.999	n
OG0006516	0.999	n
OG0006517	0.999	n
OG0006518	0.999	n
OG0006519	0.999	n
OG0006520	0.999	n
OG0006521	0.999	n
OG0006522	0.999	n
OG0006523	0.999	n
OG0006524	0.999	n
OG0006525	0.999	n
OG0006526	0.999	n
OG0006527	0.999	n
OG0006528	0.999	n
OG0006529	0.999	n
OG0006530	0.999	n
OG0006531	0.999	n
OG0006532	0.999	n
OG0006533	0.999	n
OG0006534	0.999	n
OG0006535	0.999	n
OG0006536	0.999	n
OG0006537	0.191	n
OG0006538	0.191	n
OG0006540	0.999	n
OG0006541	0.999	n
OG0006542	0.999	n
OG0006543	0.999	n
OG0006544	0.999	n
OG0006546	0.999	n
OG0006547	0.999	n
OG0006548	0.999	n
OG0006550	0.999	n
OG0006551	0.999	n
OG0006552	0.999	n
OG0006553	0.999	n
OG0006554	0.999	n
OG0006555	0.999	n
OG0006556	0.999	n
OG0006557	0.999	n
OG0006558	0.999	n
OG0006559	0.999	n
OG0006560	0.999	n
OG0006561	0.999	n
OG0006562	0.999	n
OG0006563	0.999	n
OG0006564	0.999	n
OG0006565	0.999	n
OG0006566	0.999	n
OG0006567	0.999	n
OG0006568	0.999	n
OG0006569	0.999	n
OG0006570	0.999	n
OG0006571	0.999	n
OG0006572	0.999	n
OG0006573	0.999	n
OG0006574	0.999	n
OG0006575	0.999	n
OG0006576	0.999	n
OG0006577	0.999	n
OG0006578	0.999	n
OG0006579	0.999	n
OG0006580	0.999	n
OG0006581	0.999	n
OG0006582	0.999	n
OG0006583	0.999	n
OG0006584	0.999	n
OG0006585	0.999	n
OG0006586	0.999	n
OG0006588	0.26	n
OG0006589	0.999	n
OG0006590	0.999	n
OG0006591	0.999	n
OG0006592	0.999	n
OG0006593	0.999	n
OG0006594	0.999	n
OG0006595	0.999	n
OG0006596	0.999	n
OG0006599	0.186	n
OG0006600	0.186	n
OG0006601	0.999	n
OG0006602	0.999	n
OG0006603	0.999	n
OG0006604	0.999	n
OG0006605	0.999	n
OG0006606	0.999	n
OG0006607	0.999	n
OG0006608	0.999	n
OG0006609	0.186	n
OG0006610	0.999	n
OG0006611	0.999	n
OG0006612	0.999	n
OG0006613	0.999	n
OG0006614	0.999	n
OG0006615	0.999	n
OG0006616	0.999	n
OG0006617	0.999	n
OG0006619	0.999	n
OG0006620	0.999	n
OG0006622	0.999	n
OG0006623	0.999	n
OG0006624	0.999	n
OG0006625	0.999	n
OG0006626	0.999	n
OG0006627	0.999	n
OG0006629	0.999	n
OG0006630	0.999	n
OG0006631	0.999	n
OG0006632	0.999	n
OG0006634	0.999	n
OG0006635	0.999	n
OG0006636	0.999	n
OG0006637	0.999	n
OG0006638	0.999	n
OG0006639	0.999	n
OG0006641	0.186	n
OG0006642	0.999	n
OG0006643	0.999	n
OG0006644	0.999	n
OG0006645	0.999	n
OG0006646	0.999	n
OG0006647	0.999	n
OG0006649	0.191	n
OG0006651	0.999	n
OG0006652	0.999	n
OG0006653	0.999	n
OG0006654	0.999	n
OG0006655	0.999	n
OG0006657	0.999	n
OG0006658	0.999	n
OG0006659	0.999	n
OG0006660	0.999	n
OG0006661	0.999	n
OG0006662	0.999	n
OG0006663	0.999	n
OG0006665	0.999	n
OG0006666	0.191	n
OG0006667	0.999	n
OG0006668	0.999	n
OG0006669	0.999	n
OG0006670	0.999	n
OG0006671	0.999	n
OG0006672	0.999	n
OG0006673	0.999	n
OG0006674	0.999	n
OG0006675	0.999	n
OG0006676	0.999	n
OG0006677	0.999	n
OG0006678	0.999	n
OG0006679	0.999	n
OG0006680	0.999	n
OG0006681	0.999	n
OG0006682	0.999	n
OG0006683	0.999	n
OG0006684	0.999	n
OG0006685	0.999	n
OG0006686	0.999	n
OG0006687	0.999	n
OG0006688	0.999	n
OG0006689	0.999	n
OG0006690	0.999	n
OG0006691	0.999	n
OG0006692	0.999	n
OG0006693	0.999	n
OG0006694	0.999	n
OG0006695	0.999	n
OG0006696	0.999	n
OG0006697	0.999	n
OG0006698	0.999	n
OG0006699	0.999	n
OG0006700	0.999	n
OG0006701	0.999	n
OG0006702	0.999	n
OG0006703	0.999	n
OG0006704	0.999	n
OG0006705	0.999	n
OG0006706	0.999	n
OG0006707	0.186	n
OG0006708	0.999	n
OG0006709	0.999	n
OG0006710	0.999	n
OG0006711	0.999	n
OG0006712	0.999	n
OG0006714	0.999	n
OG0006715	0.999	n
OG0006716	0.999	n
OG0006717	0.999	n
OG0006718	0.999	n
OG0006719	0.999	n
OG0006720	0.999	n
OG0006722	0.999	n
OG0006723	0.999	n
OG0006724	0.999	n
OG0006725	0.999	n
OG0006726	0.999	n
OG0006727	0.999	n
OG0006728	0.999	n
OG0006729	0.999	n
OG0006730	0.999	n
OG0006731	0.189	n
OG0006732	0.999	n
OG0006733	0.999	n
OG0006734	0.999	n
OG0006735	0.999	n
OG0006736	0.999	n
OG0006737	0.999	n
OG0006738	0.999	n
OG0006739	0.999	n
OG0006740	0.999	n
OG0006741	0.191	n
OG0006742	0.999	n
OG0006743	0.999	n
OG0006744	0.999	n
OG0006745	0.999	n
OG0006746	0.999	n
OG0006747	0.999	n
OG0006748	0.999	n
OG0006749	0.999	n
OG0006750	0.999	n
OG0006751	0.999	n
OG0006752	0.999	n
OG0006753	0.999	n
OG0006754	0.999	n
OG0006755	0.999	n
OG0006756	0.999	n
OG0006757	0.999	n
OG0006759	0.999	n
OG0006760	0.999	n
OG0006761	0.999	n
OG0006762	0.999	n
OG0006763	0.999	n
OG0006764	0.999	n
OG0006765	0.999	n
OG0006766	0.999	n
OG0006768	0.999	n
OG0006769	0.999	n
OG0006771	0.999	n
OG0006772	0.999	n
OG0006773	0.999	n
OG0006774	0.999	n
OG0006775	0.999	n
OG0006776	0.999	n
OG0006777	0.999	n
OG0006778	0.999	n
OG0006779	0.999	n
OG0006781	0.999	n
OG0006782	0.999	n
OG0006783	0.999	n
OG0006786	0.999	n
OG0006787	0.999	n
OG0006788	0.999	n
OG0006789	0.999	n
OG0006790	0.999	n
OG0006791	0.999	n
OG0006792	0.999	n
OG0006793	0.999	n
OG0006794	0.999	n
OG0006795	0.999	n
OG0006796	0.999	n
OG0006797	0.999	n
OG0006798	0.999	n
OG0006799	0.999	n
OG0006800	0.999	n
OG0006801	0.999	n
OG0006802	0.999	n
OG0006803	0.999	n
OG0006804	0.999	n
OG0006805	0.999	n
OG0006806	0.999	n
OG0006807	0.999	n
OG0006810	0.999	n
OG0006811	0.999	n
OG0006812	0.999	n
OG0006813	0.999	n
OG0006814	0.999	n
OG0006815	0.999	n
OG0006816	0.999	n
OG0006817	0.999	n
OG0006818	0.999	n
OG0006819	0.999	n
OG0006820	0.999	n
OG0006821	0.999	n
OG0006822	0.999	n
OG0006823	0.999	n
OG0006824	0.999	n
OG0006825	0.999	n
OG0006826	0.186	n
OG0006827	0.999	n
OG0006828	0.999	n
OG0006829	0.999	n
OG0006830	0.999	n
OG0006831	0.999	n
OG0006832	0.999	n
OG0006834	0.186	n
OG0006835	0.999	n
OG0006836	0.999	n
OG0006837	0.999	n
OG0006838	0.999	n
OG0006839	0.999	n
OG0006840	0.999	n
OG0006841	0.999	n
OG0006842	0.999	n
OG0006843	0.999	n
OG0006844	0.999	n
OG0006845	0.999	n
OG0006846	0.999	n
OG0006847	0.999	n
OG0006848	0.999	n
OG0006849	0.999	n
OG0006850	0.999	n
OG0006851	0.999	n
OG0006852	0.999	n
OG0006853	0.999	n
OG0006854	0.999	n
OG0006855	0.999	n
OG0006856	0.999	n
OG0006857	0.999	n
OG0006858	0.999	n
OG0006859	0.999	n
OG0006860	0.999	n
OG0006861	0.999	n
OG0006862	0.999	n
OG0006863	0.999	n
OG0006864	0.999	n
OG0006865	0.999	n
OG0006866	0.999	n
OG0006867	0.999	n
OG0006868	0.999	n
OG0006869	0.999	n
OG0006870	0.999	n
OG0006871	0.999	n
OG0006872	0.999	n
OG0006873	0.999	n
OG0006874	0.999	n
OG0006875	0.999	n
OG0006876	0.999	n
OG0006877	0.999	n
OG0006878	0.999	n
OG0006879	0.999	n
OG0006880	0.999	n
OG0006881	0.999	n
OG0006882	0.999	n
OG0006883	0.999	n
OG0006884	0.999	n
OG0006885	0.999	n
OG0006886	0.999	n
OG0006887	0.999	n
OG0006888	0.999	n
OG0006889	0.999	n
OG0006890	0.999	n
OG0006891	0.999	n
OG0006892	0.999	n
OG0006893	0.999	n
OG0006894	0.999	n
OG0006895	0.999	n
OG0006896	0.999	n
OG0006897	0.999	n
OG0006898	0.999	n
OG0006899	0.999	n
OG0006900	0.999	n
OG0006901	0.999	n
OG0006902	0.999	n
OG0006903	0.999	n
OG0006904	0.999	n
OG0006906	0.999	n
OG0006907	0.999	n
OG0006909	0.999	n
OG0006910	0.999	n
OG0006911	0.999	n
OG0006912	0.999	n
OG0006913	0.999	n
OG0006914	0.999	n
OG0006916	0.999	n
OG0006917	0.999	n
OG0006918	0.999	n
OG0006919	0.999	n
OG0006920	0.186	n
OG0006921	0.999	n
OG0006922	0.999	n
OG0006923	0.999	n
OG0006924	0.999	n
OG0006925	0.999	n
OG0006926	0.999	n
OG0006927	0.999	n
OG0006928	0.999	n
OG0006929	0.999	n
OG0006930	0.999	n
OG0006931	0.999	n
OG0006932	0.999	n
OG0006933	0.999	n
OG0006934	0.999	n
OG0006935	0.999	n
OG0006936	0.999	n
OG0006937	0.999	n
OG0006938	0.999	n
OG0006939	0.999	n
OG0006943	0.999	n
OG0006944	0.999	n
OG0006945	0.999	n
OG0006946	0.999	n
OG0006947	0.999	n
OG0006948	0.999	n
OG0006949	0.999	n
OG0006950	0.999	n
OG0006951	0.999	n
OG0006952	0.999	n
OG0006953	0.999	n
OG0006954	0.999	n
OG0006955	0.26	n
OG0006956	0.999	n
OG0006957	0.999	n
OG0006958	0.999	n
OG0006959	0.999	n
OG0006960	0.999	n
OG0006961	0.999	n
OG0006962	0.999	n
OG0006963	0.999	n
OG0006964	0.999	n
OG0006965	0.999	n
OG0006966	0.999	n
OG0006967	0.999	n
OG0006968	0.999	n
OG0006969	0.999	n
OG0006970	0.999	n
OG0006972	0.999	n
OG0006973	0.999	n
OG0006974	0.999	n
OG0006975	0.999	n
OG0006976	0.999	n
OG0006977	0.999	n
OG0006978	0.999	n
OG0006979	0.999	n
OG0006980	0.999	n
OG0006981	0.999	n
OG0006982	0.999	n
OG0006983	0.999	n
OG0006984	0.999	n
OG0006985	0.999	n
OG0006986	0.186	n
OG0006987	0.999	n
OG0006988	0.999	n
OG0006989	0.999	n
OG0006990	0.999	n
OG0006992	0.999	n
OG0006993	0.999	n
OG0006994	0.999	n
OG0006995	0.999	n
OG0006996	0.999	n
OG0006997	0.999	n
OG0006998	0.999	n
OG0006999	0.999	n
OG0007000	0.999	n
OG0007001	0.999	n
OG0007002	0.999	n
OG0007003	0.999	n
OG0007004	0.999	n
OG0007006	0.999	n
OG0007007	0.186	n
OG0007008	0.186	n
OG0007009	0.999	n
OG0007010	0.999	n
OG0007011	0.999	n
OG0007012	0.999	n
OG0007013	0.999	n
OG0007014	0.999	n
OG0007015	0.999	n
OG0007016	0.999	n
OG0007017	0.999	n
OG0007018	0.999	n
OG0007019	0.999	n
OG0007020	0.999	n
OG0007021	0.999	n
OG0007022	0.999	n
OG0007024	0.999	n
OG0007025	0.999	n
OG0007026	0.999	n
OG0007027	0.999	n
OG0007028	0.999	n
OG0007029	0.999	n
OG0007030	0.999	n
OG0007031	0.999	n
OG0007032	0.999	n
OG0007033	0.999	n
OG0007034	0.999	n
OG0007035	0.999	n
OG0007036	0.999	n
OG0007037	0.999	n
OG0007039	0.999	n
OG0007040	0.999	n
OG0007041	0.999	n
OG0007042	0.999	n
OG0007043	0.999	n
OG0007044	0.999	n
OG0007045	0.999	n
OG0007046	0.999	n
OG0007047	0.999	n
OG0007048	0.999	n
OG0007049	0.999	n
OG0007050	0.999	n
OG0007051	0.999	n
OG0007052	0.999	n
OG0007053	0.999	n
OG0007054	0.999	n
OG0007055	0.999	n
OG0007056	0.999	n
OG0007057	0.999	n
OG0007058	0.999	n
OG0007059	0.999	n
OG0007060	0.999	n
OG0007061	0.999	n
OG0007062	0.189	n
OG0007063	0.999	n
OG0007064	0.999	n
OG0007065	0.999	n
OG0007066	0.999	n
OG0007067	0.999	n
OG0007068	0.999	n
OG0007069	0.999	n
OG0007070	0.999	n
OG0007072	0.999	n
OG0007073	0.186	n
OG0007074	0.999	n
OG0007075	0.999	n
OG0007076	0.999	n
OG0007077	0.999	n
OG0007079	0.186	n
OG0007081	0.999	n
OG0007082	0.999	n
OG0007083	0.999	n
OG0007084	0.999	n
OG0007085	0.999	n
OG0007086	0.999	n
OG0007087	0.999	n
OG0007088	0.999	n
OG0007089	0.999	n
OG0007090	0.999	n
OG0007092	0.999	n
OG0007093	0.999	n
OG0007094	0.999	n
OG0007095	0.999	n
OG0007096	0.999	n
OG0007097	0.999	n
OG0007098	0.999	n
OG0007099	0.999	n
OG0007100	0.999	n
OG0007101	0.999	n
OG0007102	0.999	n
OG0007103	0.999	n
OG0007104	0.999	n
OG0007105	0.999	n
OG0007106	0.999	n
OG0007107	0.999	n
OG0007108	0.999	n
OG0007109	0.999	n
OG0007110	0.999	n
OG0007111	0.999	n
OG0007112	0.999	n
OG0007113	0.999	n
OG0007114	0.296	n
OG0007115	0.999	n
OG0007116	0.999	n
OG0007117	0.186	n
OG0007118	0.999	n
OG0007119	0.999	n
OG0007120	0.999	n
OG0007122	0.999	n
OG0007123	0.999	n
OG0007124	0.999	n
OG0007125	0.999	n
OG0007126	0.999	n
OG0007127	0.999	n
OG0007128	0.999	n
OG0007129	0.999	n
OG0007130	0.999	n
OG0007131	0.999	n
OG0007132	0.999	n
OG0007133	0.999	n
OG0007134	0.999	n
OG0007135	0.999	n
OG0007136	0.999	n
OG0007137	0.999	n
OG0007138	0.999	n
OG0007139	0.186	n
OG0007140	0.999	n
OG0007141	0.999	n
OG0007142	0.999	n
OG0007143	0.999	n
OG0007144	0.999	n
OG0007146	0.999	n
OG0007147	0.999	n
OG0007148	0.999	n
OG0007149	0.999	n
OG0007150	0.999	n
OG0007151	0.999	n
OG0007152	0.999	n
OG0007153	0.999	n
OG0007154	0.999	n
OG0007155	0.999	n
OG0007156	0.999	n
OG0007157	0.999	n
OG0007158	0.999	n
OG0007159	0.999	n
OG0007160	0.999	n
OG0007161	0.999	n
OG0007162	0.999	n
OG0007163	0.999	n
OG0007164	0.999	n
OG0007165	0.999	n
OG0007166	0.999	n
OG0007167	0.999	n
OG0007168	0.296	n
OG0007169	0.999	n
OG0007170	0.999	n
OG0007171	0.999	n
OG0007172	0.999	n
OG0007173	0.999	n
OG0007174	0.999	n
OG0007175	0.999	n
OG0007176	0.999	n
OG0007177	0.999	n
OG0007178	0.999	n
OG0007179	0.999	n
OG0007180	0.999	n
OG0007181	0.999	n
OG0007182	0.999	n
OG0007183	0.999	n
OG0007184	0.999	n
OG0007185	0.999	n
OG0007186	0.999	n
OG0007187	0.999	n
OG0007188	0.999	n
OG0007189	0.999	n
OG0007190	0.999	n
OG0007191	0.999	n
OG0007192	0.999	n
OG0007193	0.999	n
OG0007194	0.999	n
OG0007195	0.999	n
OG0007196	0.999	n
OG0007197	0.999	n
OG0007198	0.999	n
OG0007199	0.999	n
OG0007200	0.999	n
OG0007201	0.999	n
OG0007202	0.999	n
OG0007203	0.191	n
OG0007205	0.999	n
OG0007206	0.999	n
OG0007207	0.999	n
OG0007208	0.999	n
OG0007209	0.999	n
OG0007210	0.999	n
OG0007211	0.999	n
OG0007212	0.999	n
OG0007213	0.186	n
OG0007214	0.999	n
OG0007215	0.191	n
OG0007217	0.999	n
OG0007218	0.186	n
OG0007219	0.999	n
OG0007220	0.999	n
OG0007221	0.999	n
OG0007222	0.999	n
OG0007223	0.999	n
OG0007224	0.999	n
OG0007225	0.999	n
OG0007226	0.999	n
OG0007227	0.999	n
OG0007228	0.999	n
OG0007229	0.999	n
OG0007230	0.999	n
OG0007231	0.186	n
OG0007232	0.999	n
OG0007233	0.999	n
OG0007234	0.999	n
OG0007235	0.999	n
OG0007236	0.999	n
OG0007237	0.999	n
OG0007238	0.999	n
OG0007239	0.999	n
OG0007240	0.999	n
OG0007241	0.999	n
OG0007242	0.999	n
OG0007243	0.999	n
OG0007244	0.999	n
OG0007245	0.999	n
OG0007246	0.999	n
OG0007247	0.999	n
OG0007248	0.999	n
OG0007249	0.999	n
OG0007250	0.999	n
OG0007251	0.999	n
OG0007252	0.999	n
OG0007253	0.999	n
OG0007254	0.999	n
OG0007255	0.999	n
OG0007258	0.999	n
OG0007259	0.999	n
OG0007260	0.999	n
OG0007261	0.999	n
OG0007262	0.999	n
OG0007263	0.999	n
OG0007264	0.999	n
OG0007265	0.999	n
OG0007266	0.999	n
OG0007267	0.999	n
OG0007268	0.999	n
OG0007269	0.999	n
OG0007270	0.999	n
OG0007271	0.999	n
OG0007272	0.999	n
OG0007273	0.999	n
OG0007274	0.999	n
OG0007275	0.999	n
OG0007276	0.999	n
OG0007277	0.999	n
OG0007278	0.999	n
OG0007279	0.999	n
OG0007280	0.999	n
OG0007281	0.999	n
OG0007283	0.999	n
OG0007284	0.999	n
OG0007285	0.999	n
OG0007286	0.999	n
OG0007287	0.999	n
OG0007288	0.999	n
OG0007289	0.189	n
OG0007290	0.999	n
OG0007291	0.296	n
OG0007292	0.999	n
OG0007293	0.999	n
OG0007294	0.999	n
OG0007295	0.999	n
OG0007296	0.999	n
OG0007297	0.999	n
OG0007298	0.999	n
OG0007300	0.999	n
OG0007301	0.999	n
OG0007302	0.999	n
OG0007303	0.999	n
OG0007304	0.999	n
OG0007305	0.999	n
OG0007306	0.999	n
OG0007307	0.999	n
OG0007308	0.999	n
OG0007309	0.999	n
OG0007310	0.999	n
OG0007311	0.999	n
OG0007312	0.123	n
OG0007313	0.999	n
OG0007314	0.999	n
OG0007315	0.999	n
OG0007316	0.999	n
OG0007317	0.999	n
OG0007318	0.999	n
OG0007319	0.999	n
